phylum	class	order	family	genus	species	strain
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	ST000883(HKI)
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	ST000902(HKI)
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	ST000873(HKI)
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	ST000903(HKI)
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium sp.	ST000907(HKI)
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium pseudodiphtheriticum	STH00405(ZIMET); HKI0405; 145
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium bovis	STH00406(ZIMET); HKI0406
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Leneelle flavescens	STH00419(ZIMET); HKI0419; S298/F
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	STI07162(IMET); IMET07015; IMET7015; IMET7162
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Brevibacterium divaricatum	STI07265(IMET); IMET7265; 45
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium pseudotuberculosis	STI07298(IMET); N94
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Corynebacterium xerosis	STI07365(IMET); NCIB9702; IMET7365
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Brevibacterium ammoniagenes	STI09676(IMET); AgreA94
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Brevibacterium ammoniagenes	STI09680(IMET); Agre1414
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Brevibacterium ammoniagenes	STI09544(IMET); IMET9544; CUB404
Actinobacteria	Actinobacteria		Corynebacteriaceae	Corynebacterium	Brevibacterium ammoniagenes	STI09557(IMET); 655-006; IMET9557
Actinobacteria	Actinobacteria		Nocardioidaceae	Aeromicrobium	Aeromicrobium sp.	ST033162(HKI)
Actinobacteria	Actinobacteria		Nocardioidaceae	Aeromicrobium	Aeromicrobium sp.	ST001223(HKI); F067; BI 09896; P115; DoHKI53
Actinobacteria	Actinobacteria		Nocardioidaceae	Aeromicrobium	Aeromicrobium sp.	ST002387(HKI); F055; BI 09900; P119; DoHKI41
Actinobacteria	Actinobacteria		Nocardioidaceae	Aeromicrobium	Aeromicrobium sp.	ST018957(HKI); ST 18069; CP109; CIBA ID 41166
				Exiguobacterium	Exiguobacterium sp.	ST029380(HKI)
				Exiguobacterium	Exiguobacterium sp.	ST029399(HKI)
				Exiguobacterium	Exiguobacterium sp.	ST029436(HKI)
				Exiguobacterium	Exiguobacterium acetylicum  subsp. caeruleus	STI09248(IMET); NRRL5325; IMET9248
				Exiguobacterium	Exiguobacterium aurantiacum	STI09714(IMET); V-60
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST020977(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST028774(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST028795(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST028815(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST001868(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST028798(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST020152(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST021809(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST028174(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Terrabacter sp.	ST028161(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Arthrobacter tumescens	STI07405(IMET); IMET07130; IMET7405; IMET7130; GT19942005
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Arthrobacter tumescens	STI07003(IMET); IMET7003; 369-074; GT19952031
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Arthrobacter tumescens	STI07006(IMET); GT19952032; 377-078
Actinobacteria	Actinobacteria		Intrasporangiaceae	Terrabacter	Arthrobacter tumescens	STI07011(IMET); IMET7011
Actinobacteria	Actinobacteria		Tsukamurellaceae	Tsukamurella	Tsukamurella sp.	ST020998(HKI)
Actinobacteria	Actinobacteria		Tsukamurellaceae	Tsukamurella	Tsukamurella sp.	ST002061(HKI)
Actinobacteria	Actinobacteria		Tsukamurellaceae	Tsukamurella	Tsukamurella sp.	ST002618(HKI)
Actinobacteria	Actinobacteria		Tsukamurellaceae	Tsukamurella	Tsukamurella sp.	ST018535(HKI)
Actinobacteria	Actinobacteria		Tsukamurellaceae	Tsukamurella	Tsukamurella sp.	ST002216(HKI)
Actinobacteria	Actinobacteria		Tsukamurellaceae	Tsukamurella	Tsukamurella sp.	ST019679(HKI)
Actinobacteria	Actinobacteria		Tsukamurellaceae	Tsukamurella	Tsukamurella sp.	ST002759(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Rathayibacter	Clavibacter toxicus	ST033238(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Rathayibacter	Clavibacter toxicus	ST033239(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Rathayibacter	Rathayibacter sp.	ST002357(HKI)
				Rathayibacter	Rathayibacter tritici  subsp. subtilis	STI10298(IMET); 168IX
				Rathayibacter	Rathayibacter tritici  subsp. subtilis	STI10299(IMET)
				Rathayibacter	Rathayibacter tritici  subsp. subtilis	STI11026(IMET); NCIB2198
				Rathayibacter	Rathayibacter tritici  subsp. subtilis	STI10881(IMET); SG119
Actinobacteria	Actinobacteria		Kytococcaceae	Kytococcus	Kytococcus sp.	ST002378(HKI); F071; BI 09898; P117; DoHKI57
Actinobacteria	Actinobacteria		Micrococcaceae	Renibacterium	Renibacterium sp.	STI41330(IMET)
Actinobacteria	Actinobacteria		Micrococcaceae	Renibacterium	Renibacterium sp.	ST005172(HKI); LS1/16
Actinobacteria	Actinobacteria		Micrococcaceae	Renibacterium	Renibacterium sp.	ST006479(HKI); 1330
Actinobacteria	Actinobacteria		Micrococcaceae	Renibacterium	Renibacterium sp.	ST006727(HKI); IMET40951; Krass.LS1
Actinobacteria	Actinobacteria		Micrococcaceae	Renibacterium	Renibacterium sp.	ST005171(HKI); LS13/1
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	ST018940(HKI); CIBA ID 41199; ST 18102; CP148; P1
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF001604(FSU)
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF000499(FSU)
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF000626(FSU)
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF000914(FSU)
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF000915(FSU)
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF000916(FSU)
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF006535(FSU)
Actinobacteria	Actinobacteria		Propionibacteriaceae	Friedmanniella	Friedmanniella sp.	SF006536(FSU)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agrococcus	Agrococcus jenensis	ST033309(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agrococcus	Agrococcus citreus	ST033379(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agrococcus	Agrococcus sp.	ST020121(HKI); F043; BI 09596; A49; P86; DoHKI27
Actinobacteria	Actinobacteria		Geodermatophilaceae	Blastococcus	Blastococcus aggregatus	ST033415(HKI)
Actinobacteria	Actinobacteria		Geodermatophilaceae	Blastococcus	Blastococcus sp.	ST020123(HKI); F045; BI 09598; P88; DoHKI31
Actinobacteria	Actinobacteria		Microbacteriaceae	Leucobacter	Leucobacter sp.	ST020124(HKI); F047; BI 09599; P89; DoHKI33
Actinobacteria	Actinobacteria		Microbacteriaceae	Leucobacter	Leucobacter sp.	SF006325(FSU)
Actinobacteria	Actinobacteria		Microbacteriaceae	Leucobacter	Leucobacter sp.	SF008654(FSU)
Actinobacteria	Actinobacteria		Microbacteriaceae	Leucobacter	Leucobacter sp.	SF008556(FSU)
Actinobacteria	Actinobacteria		Microbacteriaceae	Leucobacter	Leucobacter sp.	SF008542(FSU)
Actinobacteria	Actinobacteria		Microbacteriaceae	Leucobacter	Leucobacter sp.	SF006457(FSU)
Actinobacteria	Actinobacteria		Microbacteriaceae	Leucobacter	Leucobacter sp.	SF008677(FSU)
Actinobacteria	Actinobacteria		Dermacoccaceae	Dermacoccus	Dermacoccus sp.	ST022279(HKI); P477; DoHKI83; F102; BI 11495
Actinobacteria	Actinobacteria		Dermacoccaceae	Dermacoccus	Dermacoccus sp.	ST022280(HKI); F103; P478; DoHKI84; BI 11496
Actinobacteria	Actinobacteria		Dermacoccaceae	Dermacoccus	Micrococcus nishinomiyaensis	STI09589(IMET); IMET09688; INA4035
Actinobacteria	Actinobacteria		Dermabacteraceae	Dermabacter	Dermabacter sp.	ST033344(HKI)
Actinobacteria	Actinobacteria		Dermabacteraceae	Dermabacter	Dermabacter sp.	ST027327(HKI); F159; Nü50
Actinobacteria	Actinobacteria		Dermabacteraceae	Dermabacter	Dermabacter hominus	STI09740(IMET); KCCA-0225; LL-101; IMET9740; IMRU3971
Actinobacteria	Actinobacteria		Dermacoccaceae	Demetria	Demetria terragena	ST033315(HKI)
Actinobacteria	Actinobacteria		Dermacoccaceae	Demetria	Demetria sp.	ST027414(HKI)
Actinobacteria	Actinobacteria		Micrococcaceae	Nesterenkonia	Nesterenkonia sp.	ST027417(HKI)
Actinobacteria	Actinobacteria		Promicromonosporaceae	Cellulosimicrobium	Arthrobacter luteus	ST027450(HKI)
Actinobacteria	Actinobacteria		Promicromonosporaceae	Cellulosimicrobium	Arthrobacter luteus	ST032941(HKI); S024
Actinobacteria	Actinobacteria		Promicromonosporaceae	Cellulosimicrobium	Arthrobacter luteus	ST032954(HKI); S038
Actinobacteria	Actinobacteria		Promicromonosporaceae	Cellulosimicrobium	Arthrobacter luteus	ST032958(HKI); S042
Actinobacteria	Actinobacteria		Promicromonosporaceae	Cellulosimicrobium	Arthrobacter luteus	ST033024(HKI)
Actinobacteria	Actinobacteria		Promicromonosporaceae	Cellulosimicrobium	Arthrobacter luteus	ST032577(HKI)
Actinobacteria	Actinobacteria		Bogoriellaceae	Bogoriella	Bogoriella caseilytica	ST033314(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Leifsonia	Corynebacterium aquaticum	ST033330(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Knoellia	Knoellia sinensis	ST033332(HKI)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Knoellia	Knoellia subterranea	ST033333(HKI)
Actinobacteria	Actinobacteria		Beutenbergiaceae	Beutenbergia	Beutenbergia cavernae	ST033334(HKI)
Actinobacteria	Actinobacteria		Beutenbergiaceae	Beutenbergia	Beutenbergia cavernae	SF008615(FSU)
Actinobacteria	Actinobacteria		Ornithinimicrobiaceae	Ornithinimicrobium	Ornithinimicrobium humiphilum	ST033335(HKI)
Actinobacteria	Actinobacteria		Ornithinimicrobiaceae	Ornithinimicrobium	Ornithinimicrobium humiphilum	SF006419(FSU)
Actinobacteria	Actinobacteria		Intrasporangiaceae	Ornithinicoccus	Ornithinicoccus hortensis	ST033338(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Subtercola	Subtercola boreus	ST033414(HKI)
Actinobacteria	Actinobacteria		Pseudonocardiaceae	Prauserella	Prauserella muralis	STI10411(IMET); NRRL-B-208; NCIB9887
Actinobacteria	Actinobacteria		Pseudonocardiaceae	Prauserella	Prauserella muralis	STI11318(IMET); NCIB11287; VKM Ac-1135
Actinobacteria	Actinobacteria		Pseudonocardiaceae	Prauserella	Prauserella muralis	STI10893(IMET); SG1160
Actinobacteria	Actinobacteria		Promicromonosporaceae	Isoptericola	Isoptericola sp.	SF001060(FSU)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Corynebacterium mediolanum	ST033323(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST020983(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST020997(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST021796(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST021803(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST022744(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST023737(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000801(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000786(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000770(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000833(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000963(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000936(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000943(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000825(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000949(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000977(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000955(HKI); GT19991135
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000942(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001893(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001922(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001921(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027478(HKI); GT20044004
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027489(HKI); GT20044005
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07704(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07737(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07742(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07743(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07746(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07747(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027886(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027895(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027919(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027920(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027925(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027927(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027929(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027930(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027954(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027958(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027971(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST031443(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST031447(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST031449(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST031454(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST031458(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST031462(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST031472(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST018416(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST018417(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST018419(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST018421(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST018441(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST018443(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST018444(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028538(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028168(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STH00154(ZIMET); ST 00985; GT19991136; HKI0154
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI10627(IMET); 655L
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST026900(HKI); GT20044001
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST026904(HKI); GT20044002
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST026907(HKI); GT20044003
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028659(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028666(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028730(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028742(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027036(HKI); GT20044011
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027039(HKI); GT20044012
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027049(HKI); GT20044013
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027061(HKI); GT20044016
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027070(HKI); GT20044017
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027077(HKI); GT20044019
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST027078(HKI); GT20044020
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028785(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028794(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST028810(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032227(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032231(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032232(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032233(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032236(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032239(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032249(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032258(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032261(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032263(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032264(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST032266(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST029782(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST029783(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST029890(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST029897(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07005(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	STI07013(IMET)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030028(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030013(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030003(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030067(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030075(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030138(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030136(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001891(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST021729(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST022722(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST022734(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST026585(HKI); GT20044021
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST029900(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST029926(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030012(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030014(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030015(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030025(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030029(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030033(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030042(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030047(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030059(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030073(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030084(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030085(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030087(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030091(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030092(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030102(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST030133(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST003009(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST003015(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000757(HKI); GT19991148
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001905(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001906(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST000636(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001847(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001849(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001857(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001859(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001869(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001870(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001871(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001872(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001873(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001876(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001877(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001886(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001887(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001889(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001890(HKI)
Actinobacteria	Actinobacteria		Microbacteriaceae	Agromyces	Agromyces sp.	ST001892(HKI)
